Country Name	Indicator Name	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013
United Arab Emirates	Female legistlators, senior officials and managers (% of total)						7.091248637					7.8065277058					10.1680887802			9.9455164239					
United Kingdom	Female legistlators, senior officials and managers (% of total)		30.6612156297	33.1210207009	34.3337540956	33.7043207587	33.5721448027	33.7218122483	33.7570192418	33.6870681145	34.6254259911	34.5010156	30.8529246575	32.4892445169	32.2916154665	33.0452775073	34.2753982259	34.5500102473	34.3899713034	34.8206161481	35.5346396302	35.6519974363	34.2742480955		
United States	Female legistlators, senior officials and managers (% of total)														42.1390588944	42.090437361	42.488997555	41.8499505487	42.6518978542	42.6673919942					
Upper middle income	Female legistlators, senior officials and managers (% of total)																								
Uruguay	Female legistlators, senior officials and managers (% of total)											36.2670699016	37.0639518443	37.037037037	35.15625		39.5982806168	39.525690905	40.2745997121						
Uzbekistan	Female legistlators, senior officials and managers (% of total)																								
Vanuatu	Female legistlators, senior officials and managers (% of total)																				28.5376246648				
Venezuela, RB	Female legistlators, senior officials and managers (% of total)																								
Vietnam	Female legistlators, senior officials and managers (% of total)										18.6482902979	16.7740027954	19.048411844	19.256103675	19.8521170879	22.1770841743									
Virgin Islands (U.S.)	Female legistlators, senior officials and managers (% of total)																								
West Bank and Gaza	Female legistlators, senior officials and managers (% of total)							7.6771553984	13.3536385823	9.3037215666	10.0621119992	12.816027068	11.1232620759	9.8156359417	12.233553908	10.8654624532	12.3146136992	12.1063434531	10.4201422361	9.8816011792					
World	Female legistlators, senior officials and managers (% of total)																								
Yemen, Rep.	Female legistlators, senior officials and managers (% of total)										4.3842304336					7.1428571429	2.1352313167					5.1581174531			
Zambia	Female legistlators, senior officials and managers (% of total)																								
Zimbabwe	Female legistlators, senior officials and managers (% of total)																								
Afghanistan	Mortality rate, under-5, female (per 1,000)	174.2										131.3										101.8			93.8
Albania	Mortality rate, under-5, female (per 1,000)	36.5										23.4										14.8			13.3
Algeria	Mortality rate, under-5, female (per 1,000)	42.8										36.6										25.9			23.9
American Samoa	Mortality rate, under-5, female (per 1,000)																								
Andorra	Mortality rate, under-5, female (per 1,000)	7.6										4.2										3			2.7
Angola	Mortality rate, under-5, female (per 1,000)	215										206.2										173.4			159.3
Antigua and Barbuda	Mortality rate, under-5, female (per 1,000)	22.6										13.7										9.2			8.3
Arab World	Mortality rate, under-5, female (per 1,000)	75.6654634185										56.6749451706										40.3086811732			36.866978331
Argentina	Mortality rate, under-5, female (per 1,000)	24.5										18										13.1			12
Armenia	Mortality rate, under-5, female (per 1,000)	44.7										26.7										16.1			13.8
Aruba	Mortality rate, under-5, female (per 1,000)																								
Australia	Mortality rate, under-5, female (per 1,000)	8										5.5										4.2			3.5
Austria	Mortality rate, under-5, female (per 1,000)	8.4										4.9										3.9			3.4
Azerbaijan	Mortality rate, under-5, female (per 1,000)	86.3										68.4										35.8			31.3
Bahamas, The	Mortality rate, under-5, female (per 1,000)	21.7										14.6										12.9			12
Bahrain	Mortality rate, under-5, female (per 1,000)	22.1										12.2										7.5			5.9
Bangladesh	Mortality rate, under-5, female (per 1,000)	140.7										85.1										46.1			38.2
Barbados	Mortality rate, under-5, female (per 1,000)	16.3										15										13.5			13.1
Belarus	Mortality rate, under-5, female (per 1,000)	14.1										12.2										5.3			4.3
Belgium	Mortality rate, under-5, female (per 1,000)	8.6										5.1										4			3.9
Belize	Mortality rate, under-5, female (per 1,000)	35.3										22.1										16.3			14.8
Benin	Mortality rate, under-5, female (per 1,000)	172.2										140.8										91.2			81.2
Bermuda	Mortality rate, under-5, female (per 1,000)																								
Bhutan	Mortality rate, under-5, female (per 1,000)	127.2										74.4										38.4			32.6
Bolivia	Mortality rate, under-5, female (per 1,000)	116.2										72.5										40.1			35.3
Bosnia and Herzegovina	Mortality rate, under-5, female (per 1,000)	16.2										8.1										6.7			5.9
Botswana	Mortality rate, under-5, female (per 1,000)	45.1										80.6										48.2			42.7
Brazil	Mortality rate, under-5, female (per 1,000)	55.4										28.9										14.3			12.1
Brunei Darussalam	Mortality rate, under-5, female (per 1,000)	11.2										8.6										8.4			9
Bulgaria	Mortality rate, under-5, female (per 1,000)	19.4										18.7										11.5			10.3
Burkina Faso	Mortality rate, under-5, female (per 1,000)	194.1										178.9										109			92.4
Burundi	Mortality rate, under-5, female (per 1,000)	160.7										139.7										87			76.7
Cabo Verde	Mortality rate, under-5, female (per 1,000)	58.4										32										25.1			23.3
Cambodia	Mortality rate, under-5, female (per 1,000)	109.5										102.5										38.9			33.5
Cameroon	Mortality rate, under-5, female (per 1,000)	128.2										142.4										97.8			88.2
Canada	Mortality rate, under-5, female (per 1,000)	7.3										5.6										5.1			4.7
Caribbean small states	Mortality rate, under-5, female (per 1,000)	30.2922186504										24.414482193										19.4722681052			17.7074237294
Cayman Islands	Mortality rate, under-5, female (per 1,000)																								
Central African Republic	Mortality rate, under-5, female (per 1,000)	169.5										166.4										145.3			132
Central Europe and the Baltics	Mortality rate, under-5, female (per 1,000)	19.2028164105										12.6040991467										7.1433499261			6.2708995304
Chad	Mortality rate, under-5, female (per 1,000)	205										181.8										152.5			140
Channel Islands	Mortality rate, under-5, female (per 1,000)																								
Chile	Mortality rate, under-5, female (per 1,000)	17.2										9.8										7.9			7.4
China	Mortality rate, under-5, female (per 1,000)	51.6										34.7										14.7			11.8
Colombia	Mortality rate, under-5, female (per 1,000)	31.1										22.1										16.4			14.9
Comoros	Mortality rate, under-5, female (per 1,000)	117.7										94.6										79.5			72.1
Congo, Dem. Rep.	Mortality rate, under-5, female (per 1,000)	167.5										165.9										122.2			110.5
Congo, Rep.	Mortality rate, under-5, female (per 1,000)	86.5										114.7										55.3			44.8
Costa Rica	Mortality rate, under-5, female (per 1,000)	15										11.6										9			8.6
Cote d'Ivoire	Mortality rate, under-5, female (per 1,000)	139.3										134										99.2			90.7
Croatia	Mortality rate, under-5, female (per 1,000)	11.2										7.5										4.8			4.1
Cuba	Mortality rate, under-5, female (per 1,000)	11.5										7.3										6.1			5.5
Curacao	Mortality rate, under-5, female (per 1,000)																								
Cyprus	Mortality rate, under-5, female (per 1,000)	10										6										3.5			3.3
Czech Republic	Mortality rate, under-5, female (per 1,000)	12.6										5.8										3.6			3.2
Denmark	Mortality rate, under-5, female (per 1,000)	7.8										5										3.6			3.2
Djibouti	Mortality rate, under-5, female (per 1,000)	109.5										92.8										69.3			63.3
Dominica	Mortality rate, under-5, female (per 1,000)	15.8										14.5										11.4			10.4
Dominican Republic	Mortality rate, under-5, female (per 1,000)	55										37.3										27.7			25.3
East Asia & Pacific (all income levels)	Mortality rate, under-5, female (per 1,000)	53.1371759293										36.4647650436										19.5197172585			16.6881202464
East Asia & Pacific (developing only)	Mortality rate, under-5, female (per 1,000)	55.6										38.7										20.9			17.7
Ecuador	Mortality rate, under-5, female (per 1,000)	51.5										30.3										21.6			19.7
Egypt, Arab Rep.	Mortality rate, under-5, female (per 1,000)	84.9										43.2										22.4			20.7
El Salvador	Mortality rate, under-5, female (per 1,000)	54.4										28.9										15.7			13.9
Equatorial Guinea	Mortality rate, under-5, female (per 1,000)	174.9										134.8										99.5			90.1
Eritrea	Mortality rate, under-5, female (per 1,000)	139.1										81.8										50.2			44.6
Estonia	Mortality rate, under-5, female (per 1,000)	17.5										9.7										4			3
