Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Lower middle income,LMC,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,45.57497,,,,,41.77064,,,,,38.65355,,,,,35.01904,,,,,31.55052,,,,,28.27605,,,,,25.21623,,24.05559,
Luxembourg,LUX,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.899999976,,,,,1.200000048,1.799999952,,,,,,2.099999905,,
Madagascar,MDG,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,29.70000076,,,,,,,,35.5,40.90000153,,30.39999962,,35.5,,,,,,,36.79999924,,,,,,,,,
Malawi,MWI,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,21.10000038,,,,,,,,,,,24.39999962,,,26.5,,,26.29999924,,21.5,,,,18.39999962,,15.5,,,12.10000038,13.80000019,,,
Malaysia,MYS,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.10000038,23.10000038,22.60000038,20.5,19.70000076,17.70000076,,,,16.70000076,,,,,,,12.89999962,,,,,,,
Maldives,MDV,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,39,,41.5,,,,25.70000076,,,,,,,,17.79999924,,,,
Mali,MLI,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,38.20000076,,,,,30.10000038,,,,,27.89999962,,,,,,,
Malta,MLT,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,MHL,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.29999924,,,,,,20.29999924,,,,30.39999962,,,,,,,23.20000076,15.89999962,,,,19.5,
Mauritius,MUS,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,21.10000038,,,,,,,,,,13,,,,,,,,,,,,,,,,,,
Mexico,MEX,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.39999962,13.89999962,,,,,,,14.80000019,,6,,,,,,,,3.400000095,,,,,,2.799999952,
"Micronesia, Fed. Sts.",FSM,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (all income levels),MEA,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (developing only),MNA,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,15.82177,,,,,13.75107,,,,,11.94626,,,,,10.32771,,,,,8.906269,,,,,7.663748,,,,,6.582045,,6.19045,
Middle East and North Africa (IFC classification),CME,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,34.76669985,,,,,30.1203322,,,,,25.99774545,,,,,23.50762475,,,,,21.37254781,,,,,19.01057351,,,,,16.5694577,,15.66201306,
Moldova,MDA,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.200000048,,,,,,,,
Monaco,MCO,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.80000019,,,,,,,10.80000019,11.60000038,,,,4.800000191,5.300000191,,,,,,,,
Montenegro,MNE,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.200000048,,,,,,,,
Morocco,MAR,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.69999981,,,,,8.100000381,,,,,7.699999809,,,,,,9.899999619,,,,,,,,3.099999905,,
Mozambique,MOZ,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.89999962,,28.10000038,,,,23,,21.20000076,,,,,18.29999924,,,15.60000038,,
Myanmar,MMR,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,34.09999847,,,,,,28.79999924,32.79999924,,,27.70000076,38.70000076,,25,,,30.10000038,,,29.60000038,,,,,,22.60000038,,,,
Namibia,NAM,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,,,,,,,,20.29999924,,,,,,,17.5,,,,,,
Nepal,NPL,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,60.79999924,,,,,,,,,,,,,,,,,,,,44.09999847,42.90000153,,38.20000076,,,43,,,,,38.79999924,,,,,29.10000038,,
Netherlands,NLD,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,1.600000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,8.699999809,,,,,,,,,,,9.600000381,,,,,10.30000019,,,7.800000191,,,4.300000191,,5.699999809,,,,,,,
Niger,NER,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,41,,,,,,45,,43.59999847,,,,,,39.90000153,,,,,,,
Nigeria,NGA,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.09999847,,,35.09999847,,,,,,27.29999924,,,,27.20000076,,,,25.70000076,26.70000076,,,24.39999962,,
North America,NAC,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.39999962,,,10,,,,,11.30000019,,,,,,,,,,8.600000381,,,,
Other small states,OSS,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,48.29999924,,,,,,,,,44.40000153,,,,,39,,,35.29999924,34.20000076,,,,,,31.29999924,,,,,,,,,,30.89999962,,
Palau,PLW,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,PAN,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,11.69999981,,,,,,,,,,,,,,,,,6.300000191,,,,,,5.099999905,,,,,3.900000095,,,,,
Papua New Guinea,PNG,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,24.60000038,,,,,,,,,,,,,,,,,,,,,,18.10000038,,,,,,,,
Paraguay,PRY,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.799999952,,,,,,,,,,,,,,,3.400000095,,,,,,,,
Peru,PER,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,11.69999981,,,,,,,8.800000191,,,,,5.699999809,,,,5.199999809,,,,,5.400000095,,,4.5,,,,,
Philippines,PHL,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,45.5,,,,,,,,,29.60000038,,,,,29.29999924,,,29.89999962,,29.79999924,26.29999924,,,,,28.29999924,,,,,20.70000076,,,,,20.70000076,,,20.20000076,,
Poland,POL,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.800000191,,,,,,,,,,,,,,,,,,
Romania,ROM,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,3.400000095,3.700000048,3.799999952,3.5,,,,,,,,,,,
Russian Federation,RUS,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,24.70000076,,,,,,,,,,,,,,,,24.29999924,,,,24.20000076,,,,20.29999924,,,,,18,,,,,11.69999981,,,
Samoa,WSM,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.700000048,,,,,,,,,,,,,,
San Marino,SMR,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,,,,,,,,,,,,,,10.10000038,,,,,,8,,14.39999962,,,,,
Saudi Arabia,SAU,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,,,,5.300000191,,,,,,,,
Senegal,SEN,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,17.29999924,,,,,,19,21.89999962,,,19.60000038,,,,20.29999924,,,,,14.5,,,,,,19.20000076,14.39999962,
Serbia,SRB,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.799999952,,,,,1.600000024,,,
Seychelles,SYC,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,25,,,20.39999962,,,,,,,,,,,23.70000076,25.39999962,,,,,,,,,,24.70000076,,,,,28.29999924,,,21.29999924,,21.10000038,,,
Singapore,SGP,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,12.19999981,,,,,,,,,,,,,,,,,,,,,,,,,,3.299999952,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,17.70000076,,,,,,,,,,,,,,,,,,,16.29999924,,,,,,,,,,,,,,,,,,11.5,,,,,,
Somalia,SOM,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.79999924,,,,,,32.79999924,,,,,,,
South Africa,ZAF,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,10.10000038,,,,,,11.60000038,,,8.699999809,,,,,
South Asia,SAS,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,60.92351,,,,,56.45618,,,,,51.94153,,,,,47.28257,,,,,42.67046,,,,,38.18238,,,,,33.88734,,32.23658,
South Asia (IFC classification),CSA,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,,,,,,,
Spain,ESP,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,49.79999924,,,,,,,,,29.29999924,,,,,,33.79999924,,29.29999924,,,,,22.79999924,,,,,,,21.10000038,,21.60000038,,,,
St. Kitts and Nevis,KNA,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,12.10000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (all income levels),SSF,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (developing only),SSA,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,33.40567,,,,,31.25189,,,,,29.61773,,,,,27.43003,,,,,25.34574,,,,,23.36883,,,,,21.50169,,20.78584,
Sub-Saharan Africa (IFC classification),CAA,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.79999924,,,,,,,38.40000153,,,,,,,,,,,,,
Suriname,SUR,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.39999962,,,,,,7.5,,,,5.800000191,,,
Swaziland,SWZ,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,9.100000381,,,,,,6.099999905,,7.300000191,,5.800000191,,,
Sweden,SWE,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,,11.30000019,,,,,6,11.10000038,,,,,10,,,10.10000038,,,,
Tajikistan,TJK,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.89999962,,15,,,,,,
Tanzania,TZA,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.10000038,,,,,26.89999962,,,25.29999924,,,,,16.70000076,,,,,,16.20000076,,,
Thailand,THA,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.39999962,,,,,,16.29999924,,15.39999962,,,,,,,,,,,7,,,,,,,
Timor-Leste,TMP,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.59999847,41.5,,,,48.59999847,,45.29999924,,,,
Togo,TGO,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,23.10000038,,,,,,,,,,,,21.20000076,,,,,,,,16.70000076,,23.20000076,,,,,,,,22.29999924,,20.5,,16.5,,,
Tonga,TON,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,14.30000019,,,,,,,,,,,4.699999809,,,,,,,,,,,,,4.400000095,,,,,,,,,,,,,
Tunisia,TUN,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,17.20000076,,,,,,,,,,,,,,8.5,,,,,,8.100000381,,,3.299999952,,,3.5,,,,,,3.299999952,,,,,,,
Turkey,TUR,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.699999809,,9,,,7,,,,,,3.5,,,,,,,,,
Turkmenistan,TKM,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.600000024,,,,,,
Uganda,UGA,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.70000076,,,,,,,21.5,,,,,19,,,,,,16.39999962,,,,,14.10000038,,
Ukraine,UKR,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.099999905,,0.899999976,,,,,,,,,,,
United Arab Emirates,ARE,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,1.899999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0.899999976,,,,,,,,,,1.100000024,1.299999952,,,,,,,,,,,
Upper middle income,UMC,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,22.75505,,,,,16.90585,,,,,12.56396,,,,,9.070893,,,,,6.477039,,,,,4.587485,,,,,3.230134,,2.803719,
Uruguay,URY,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,5.199999809,,,5.400000095,5.699999809,6,,,4.699999809,,,,4.5,,
Uzbekistan,UZB,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.30000019,,,,,,7.099999905,,,,4.400000095,,,,,,,
Vanuatu,VUT,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,17.29999924,,,,,,,,,,,,,10.60000038,,,,,,,,,,,11.69999981,,,,,,
"Venezuela, RB",VEN,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,8.899999619,,,,,3.900000095,,,6.699999809,5.400000095,4.5,4,3.900000095,4.099999905,4.400000095,4.5,4.599999905,4.099999905,3.900000095,4,4.199999809,4.599999905,4.5,4.099999905,3.900000095,3.700000048,3.200000048,2.900000095,,,,
Vietnam,VNM,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,40.70000076,,,,,36.90000153,40.59999847,,,,35.79999924,32.79999924,26.70000076,,23.39999962,24.60000038,23.79999924,22.70000076,22.10000038,22.60000038,20.20000076,,12,,,
Virgin Islands (U.S.),VIR,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,WBG,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.599999905,,,,,,,,,,,2.200000048,,,,,,
World,WLD,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.85166976,,,,,22.55696939,,,,,20.5999836,,,,,18.31882097,,,,,15.93029807,,15.08069473,
"Yemen, Rep.",YEM,"Malnutrition prevalence, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.60000038,,,,,34.20000076,47.59999847,,,,,,43.09999847,,,,,,,,,,
